         259169 function calls (254411 primitive calls) in 3.619 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 porter.py:87(<module>)
        1    0.000    0.000    0.000    0.000 positivenaivebayes.py:76(<module>)
        1    0.000    0.000    0.000    0.000 positivenaivebayes.py:88(PositiveNaiveBayesClassifier)
       20    0.000    0.000    0.000    0.000 posixpath.py:127(dirname)
        6    0.000    0.000    0.000    0.000 posixpath.py:258(expanduser)
        1    0.000    0.000    0.000    0.000 posixpath.py:321(normpath)
        1    0.000    0.000    0.000    0.000 posixpath.py:350(abspath)
        1    0.000    0.000    0.000    0.000 posixpath.py:51(normcase)
        1    0.000    0.000    0.000    0.000 posixpath.py:59(isabs)
        3    0.000    0.000    0.000    0.000 posixpath.py:68(join)
        2    0.000    0.000    0.000    0.000 posixpath.py:89(split)
        1    0.000    0.000    0.000    0.000 ppattach.py:39(<module>)
        1    0.000    0.000    0.000    0.000 ppattach.py:46(PPAttachment)
        1    0.000    0.000    0.000    0.000 ppattach.py:61(PPAttachmentCorpusReader)
        1    0.000    0.000    0.000    0.000 pprint.py:35(<module>)
        1    0.000    0.000    0.000    0.000 pprint.py:81(PrettyPrinter)
        1    0.000    0.000    0.000    0.000 probability.py:1066(CrossValidationProbDist)
      345    0.001    0.000    0.004    0.000 probability.py:107(inc)
        1    0.000    0.000    0.000    0.000 probability.py:1133(WittenBellProbDist)
      345    0.002    0.000    0.002    0.000 probability.py:122(__setitem__)
        1    0.000    0.000    0.000    0.000 probability.py:1260(GoodTuringProbDist)
        1    0.000    0.000    0.000    0.000 probability.py:1342(SimpleGoodTuringProbDist)
        1    0.000    0.000    0.000    0.000 probability.py:1564(MutableProbDist)
        1    0.000    0.000    0.000    0.000 probability.py:1670(ConditionalFreqDist)
        1    0.000    0.000    0.000    0.000 probability.py:1858(ConditionalProbDistI)
        1    0.000    0.000    0.000    0.000 probability.py:1893(ConditionalProbDist)
        1    0.000    0.000    0.000    0.000 probability.py:1960(DictionaryConditionalProbDist)
        1    0.000    0.000    0.000    0.000 probability.py:2008(ProbabilisticMixIn)
       40    0.000    0.000    0.000    0.000 probability.py:2033(__init__)
       40    0.000    0.000    0.000    0.000 probability.py:2056(set_prob)
       65    0.000    0.000    0.000    0.000 probability.py:2078(prob)
        1    0.000    0.000    0.000    0.000 probability.py:2101(ImmutableProbabilisticMixIn)
        1    0.002    0.002    0.002    0.002 probability.py:38(<module>)
        1    0.001    0.001    0.005    0.005 probability.py:422(update)
      345    0.000    0.000    0.000    0.000 probability.py:433(<lambda>)
      346    0.000    0.000    0.000    0.000 probability.py:452(_reset_caches)
        1    0.000    0.000    0.000    0.000 probability.py:501(ProbDistI)
        1    0.000    0.000    0.000    0.000 probability.py:57(FreqDist)
        1    0.000    0.000    0.000    0.000 probability.py:601(UniformProbDist)
        1    0.000    0.000    0.000    0.000 probability.py:632(DictionaryProbDist)
        1    0.000    0.000    0.000    0.000 probability.py:701(MLEProbDist)
        1    0.000    0.000    0.000    0.000 probability.py:745(LidstoneProbDist)
        1    0.000    0.000    0.000    0.000 probability.py:839(LaplaceProbDist)
        1    0.000    0.000    0.005    0.005 probability.py:85(__init__)
        1    0.000    0.000    0.000    0.000 probability.py:873(ELEProbDist)
        1    0.000    0.000    0.000    0.000 probability.py:908(HeldoutProbDist)
        1    0.001    0.001    0.001    0.001 projectivedependencyparser.py:10(<module>)
        1    0.000    0.000    0.000    0.000 projectivedependencyparser.py:101(ChartCell)
        1    0.000    0.000    0.000    0.000 projectivedependencyparser.py:148(ProjectiveDependencyParser)
        1    0.000    0.000    0.000    0.000 projectivedependencyparser.py:21(DependencySpan)
        1    0.000    0.000    0.000    0.000 projectivedependencyparser.py:251(ProbabilisticProjectiveDependencyParser)
        1    0.000    0.000    0.000    0.000 propbank.py:160(PropbankInstance)
        1    0.000    0.000    0.000    0.000 propbank.py:17(PropbankCorpusReader)
        1    0.000    0.000    0.000    0.000 propbank.py:280(PropbankPointer)
        1    0.000    0.000    0.000    0.000 propbank.py:298(PropbankChainTreePointer)
        1    0.000    0.000    0.000    0.000 propbank.py:313(PropbankSplitTreePointer)
        1    0.000    0.000    0.000    0.000 propbank.py:327(PropbankTreePointer)
        1    0.000    0.000    0.003    0.003 propbank.py:412(PropbankInflection)
        1    0.001    0.001    0.004    0.004 propbank.py:8(<module>)
        1    0.001    0.001    0.001    0.001 prover9.py:11(<module>)
        1    0.000    0.000    0.000    0.000 prover9.py:246(Prover9)
        1    0.000    0.000    0.000    0.000 prover9.py:325(Prover9Exception)
        1    0.000    0.000    0.000    0.000 prover9.py:332(Prover9FatalException)
        1    0.000    0.000    0.000    0.000 prover9.py:335(Prover9LimitExceededException)
        1    0.000    0.000    0.000    0.000 prover9.py:39(Prover9CommandParent)
        1    0.000    0.000    0.000    0.000 prover9.py:59(Prover9Command)
        1    0.000    0.000    0.000    0.000 prover9.py:98(Prover9Parent)
        1    0.000    0.000    0.000    0.000 punkt.py:1178(PunktSentenceTokenizer)
        1    0.000    0.000    0.002    0.002 punkt.py:159(PunktLanguageVars)
        1    0.000    0.000    0.000    0.000 punkt.py:281(PunktWordTokenizer)
        1    0.000    0.000    0.000    0.000 punkt.py:314(PunktParameters)
        1    0.000    0.000    0.000    0.000 punkt.py:317(__init__)
        1    0.000    0.000    0.003    0.003 punkt.py:371(PunktToken)
        1    0.000    0.000    0.000    0.000 punkt.py:511(PunktBaseClass)
        1    0.000    0.000    0.000    0.000 punkt.py:602(PunktTrainer)
        1    0.001    0.001    0.006    0.006 punkt.py:82(<module>)
        1    0.000    0.000    0.000    0.000 py3k.py:4(<module>)
        1    0.000    0.000    0.000    0.000 pydoc.py:1491(_OldStyleClass)
        1    0.000    0.000    0.000    0.000 pydoc.py:1556(Helper)
        1    0.000    0.000    0.000    0.000 pydoc.py:1733(__init__)
        1    0.000    0.000    0.000    0.000 pydoc.py:1918(Scanner)
        1    0.000    0.000    0.000    0.000 pydoc.py:1942(ModuleScanner)
        1    0.000    0.000    0.000    0.000 pydoc.py:234(ErrorDuringImport)
        1    0.000    0.000    0.000    0.000 pydoc.py:318(Doc)
        1    0.003    0.003    0.086    0.086 pydoc.py:35(<module>)
        1    0.000    0.000    0.000    0.000 pydoc.py:375(HTMLRepr)
        1    0.000    0.000    0.000    0.000 pydoc.py:377(__init__)
        1    0.000    0.000    0.000    0.000 pydoc.py:417(HTMLDoc)
        1    0.000    0.000    0.000    0.000 pydoc.py:958(TextRepr)
        1    0.000    0.000    0.000    0.000 pydoc.py:960(__init__)
        1    0.000    0.000    0.000    0.000 pydoc.py:990(TextDoc)
        1    0.000    0.000    0.000    0.000 random.py:100(seed)
        1    0.002    0.002    0.004    0.004 random.py:40(<module>)
        1    0.000    0.000    0.000    0.000 random.py:651(WichmannHill)
        1    0.000    0.000    0.000    0.000 random.py:72(Random)
        1    0.000    0.000    0.000    0.000 random.py:801(SystemRandom)
        1    0.000    0.000    0.000    0.000 random.py:91(__init__)
        1    0.000    0.000    0.000    0.000 rd.py:17(RecursiveDescentParser)
        1    0.000    0.000    0.000    0.000 rd.py:329(SteppingRecursiveDescentParser)
        1    0.000    0.000    0.000    0.000 rd.py:9(<module>)
      144    0.000    0.000    0.004    0.000 re.py:134(match)
        2    0.000    0.000    0.013    0.007 re.py:139(search)
  268/249    0.001    0.000    0.071    0.000 re.py:144(sub)
       14    0.000    0.000    0.002    0.000 re.py:164(split)
       14    0.000    0.000    0.003    0.000 re.py:169(findall)
      188    0.001    0.000    0.421    0.002 re.py:188(compile)
        7    0.000    0.000    0.000    0.000 re.py:204(escape)
      630    0.009    0.000    0.461    0.001 re.py:226(_compile)
      308    0.001    0.000    0.005    0.000 re.py:248(_compile_repl)
      308    0.001    0.000    0.006    0.000 re.py:268(_subx)
     1257    0.003    0.000    0.017    0.000 re.py:274(filter)
        1    0.000    0.000    0.045    0.045 reader.py:18(<module>)
        1    0.000    0.000    0.000    0.000 reader.py:24(ReaderError)
        1    0.000    0.000    0.044    0.044 reader.py:45(Reader)
        1    0.001    0.001    0.964    0.964 rec.py:1(<module>)
        1    0.000    0.000    0.000    0.000 rec.py:5(Rec)
        1    0.000    0.000    0.000    0.000 rec.py:6(__init__)
        1    0.000    0.000    0.000    0.000 records.py:214(record)
        1    0.000    0.000    0.000    0.000 records.py:284(recarray)
        1    0.000    0.000    0.000    0.000 records.py:36(<module>)
        1    0.000    0.000    0.000    0.000 records.py:83(format_parser)
        1    0.000    0.000    0.000    0.000 regexp.py:10(<module>)
       10    0.000    0.000    0.011    0.001 regexp.py:101(__init__)
        1    0.000    0.000    0.000    0.000 regexp.py:1047(RegexpParser)
        1    0.000    0.000    0.000    0.000 regexp.py:14(RegexpStemmer)
        1    0.000    0.000    0.000    0.000 regexp.py:149(WhitespaceTokenizer)
        2    0.000    0.000    0.001    0.001 regexp.py:161(__init__)
        1    0.000    0.000    0.000    0.000 regexp.py:164(BlanklineTokenizer)
        1    0.000    0.000    0.007    0.007 regexp.py:170(__init__)
        1    0.000    0.000    0.000    0.000 regexp.py:173(WordPunctTokenizer)
        2    0.000    0.000    0.001    0.001 regexp.py:184(__init__)
        1    0.000    0.000    0.003    0.003 regexp.py:20(ChunkString)
        1    0.000    0.000    0.000    0.000 regexp.py:246(RegexpChunkRule)
        1    0.000    0.000    0.000    0.000 regexp.py:381(ChunkRule)
        1    0.000    0.000    0.000    0.000 regexp.py:423(ChinkRule)
        1    0.000    0.000    0.000    0.000 regexp.py:465(UnChunkRule)
        1    0.000    0.000    0.000    0.000 regexp.py:504(MergeRule)
        1    0.000    0.000    0.000    0.000 regexp.py:563(SplitRule)
        1    0.000    0.000    0.000    0.000 regexp.py:621(ExpandLeftRule)
        1    0.000    0.000    0.009    0.009 regexp.py:67(<module>)
        1    0.000    0.000    0.000    0.000 regexp.py:680(ExpandRightRule)
        1    0.000    0.000    0.000    0.000 regexp.py:739(ChunkRuleWithContext)
        1    0.000    0.000    0.000    0.000 regexp.py:76(RegexpTokenizer)
        1    0.000    0.000    0.000    0.000 regexp.py:885(RegexpChunkParser)
        1    0.001    0.001    0.006    0.006 regexp.py:9(<module>)
        1    0.001    0.001    0.002    0.002 relextract.py:21(<module>)
        1    0.000    0.000    0.000    0.000 repr.py:1(<module>)
        3    0.000    0.000    0.000    0.000 repr.py:10(__init__)
        1    0.000    0.000    0.000    0.000 repr.py:8(Repr)
        1    0.000    0.000    0.000    0.000 representer.py:12(RepresenterError)
        1    0.000    0.000    0.000    0.000 representer.py:139(SafeRepresenter)
        1    0.000    0.000    0.000    0.000 representer.py:15(BaseRepresenter)
        1    0.001    0.001    0.001    0.001 representer.py:2(<module>)
        1    0.000    0.000    0.000    0.000 representer.py:291(Representer)
       34    0.000    0.000    0.000    0.000 representer.py:74(add_representer)
        2    0.000    0.000    0.000    0.000 representer.py:80(add_multi_representer)
        1    0.000    0.000    0.000    0.000 request.py:18(RequestMethods)
        1    0.001    0.001    0.073    0.073 request.py:7(<module>)
        1    0.002    0.002    0.002    0.002 resolution.py:11(<module>)
        1    0.000    0.000    0.000    0.000 resolution.py:157(Clause)
        1    0.000    0.000    0.000    0.000 resolution.py:25(ProverParseError)
        1    0.000    0.000    0.000    0.000 resolution.py:27(ResolutionProver)
        1    0.000    0.000    0.000    0.000 resolution.py:460(BindingDict)
        1    0.000    0.000    0.000    0.000 resolution.py:585(BindingException)
        1    0.000    0.000    0.000    0.000 resolution.py:592(UnificationException)
        1    0.000    0.000    0.000    0.000 resolution.py:597(DebugObject)
        1    0.000    0.000    0.000    0.000 resolution.py:94(ResolutionProverCommand)
        1    0.000    0.000    0.000    0.000 resolver.py:12(BaseResolver)
        1    0.000    0.000    0.000    0.000 resolver.py:164(Resolver)
        1    0.000    0.000    0.033    0.033 resolver.py:2(<module>)
        8    0.000    0.000    0.000    0.000 resolver.py:25(add_implicit_resolver)
        1    0.000    0.000    0.000    0.000 resolver.py:9(ResolverError)
        4    0.000    0.000    0.008    0.002 response.py:112(read)
        2    0.000    0.000    0.000    0.000 response.py:164(from_httplib)
        1    0.000    0.000    0.000    0.000 response.py:32(HTTPResponse)
        2    0.000    0.000    0.000    0.000 response.py:60(__init__)
        1    0.002    0.002    0.004    0.004 response.py:7(<module>)
        4    0.000    0.000    0.000    0.000 response.py:96(release_conn)
        1    0.001    0.001    0.004    0.004 result.py:1(<module>)
        3    0.000    0.000    0.000    0.000 result.py:14(failfast)
        1    0.000    0.000    0.000    0.000 result.py:26(TestResult)
       39    0.000    0.000    0.001    0.000 rfc822.py:197(isheader)
       41    0.000    0.000    0.000    0.000 rfc822.py:209(islast)
       41    0.000    0.000    0.000    0.000 rfc822.py:219(iscomment)
        4    0.000    0.000    0.000    0.000 rfc822.py:228(getallmatchingheaders)
       12    0.000    0.000    0.000    0.000 rfc822.py:285(getheader)
        4    0.000    0.000    0.000    0.000 rfc822.py:295(getheaders)
        2    0.000    0.000    0.000    0.000 rfc822.py:454(items)
        1    0.000    0.000    0.000    0.000 rfc822.py:496(AddrlistClass)
        1    0.000    0.000    0.000    0.000 rfc822.py:71(<module>)
        1    0.000    0.000    0.000    0.000 rfc822.py:770(AddressList)
        1    0.000    0.000    0.000    0.000 rfc822.py:85(Message)
        2    0.000    0.000    0.004    0.002 rfc822.py:88(__init__)
        1    0.000    0.000    0.000    0.000 rslp.py:34(<module>)
        1    0.000    0.000    0.000    0.000 rslp.py:38(RSLPStemmer)
        1    0.000    0.000    0.000    0.000 rte.py:104(RTECorpusReader)
        1    0.000    0.000    0.000    0.000 rte.py:34(<module>)
        1    0.000    0.000    0.000    0.000 rte.py:57(RTEPair)
        1    0.001    0.001    0.001    0.001 rte_classify.py:18(<module>)
        1    0.000    0.000    0.000    0.000 rte_classify.py:44(RTEFeatureExtractor)
        1    0.001    0.001    0.001    0.001 runner.py:1(<module>)
        1    0.000    0.000    0.000    0.000 runner.py:119(TextTestRunner)
        1    0.000    0.000    0.000    0.000 runner.py:12(_WritelnDecorator)
        1    0.000    0.000    0.000    0.000 runner.py:28(TextTestResult)
        1    0.000    0.000    0.000    0.000 safe_mode.py:12(<module>)
        1    0.000    0.000    0.000    0.000 safe_mode.py:20(catch_exceptions_if_in_safe_mode)
        2    0.000    0.000    2.114    1.057 safe_mode.py:26(wrapped)
        1    0.001    0.001    0.004    0.004 scanner.py:2(<module>)
        1    0.000    0.000    0.000    0.000 scanner.py:27(<module>)
        1    0.000    0.000    0.000    0.000 scanner.py:32(ScannerError)
        1    0.000    0.000    0.000    0.000 scanner.py:35(SimpleKey)
        1    0.000    0.000    0.000    0.000 scanner.py:46(Scanner)
        1    0.001    0.001    0.001    0.001 scikitlearn.py:34(<module>)
        1    0.000    0.000    0.000    0.000 scimath.py:17(<module>)
        1    0.001    0.001    0.001    0.001 scores.py:10(<module>)
        1    0.001    0.001    0.280    0.280 segmentation.py:42(<module>)
        1    0.000    0.000    0.001    0.001 semcor.py:10(<module>)
        1    0.000    0.000    0.000    0.000 semcor.py:194(SemcorSentence)
        1    0.000    0.000    0.000    0.000 semcor.py:203(SemcorWordView)
        1    0.000    0.000    0.000    0.000 semcor.py:22(SemcorCorpusReader)
        1    0.001    0.001    0.004    0.004 senseval.py:23(<module>)
        1    0.000    0.000    0.000    0.000 senseval.py:36(SensevalInstance)
        1    0.000    0.000    0.000    0.000 senseval.py:47(SensevalCorpusReader)
        1    0.000    0.000    0.000    0.000 senseval.py:71(SensevalCorpusView)
        1    0.000    0.000    0.000    0.000 sequential.py:102(ContextTagger)
        1    0.002    0.002    0.013    0.013 sequential.py:19(<module>)
        1    0.000    0.000    0.000    0.000 sequential.py:212(DefaultTagger)
        1    0.000    0.000    0.000    0.000 sequential.py:241(NgramTagger)
        1    0.000    0.000    0.000    0.000 sequential.py:281(UnigramTagger)
        1    0.000    0.000    0.000    0.000 sequential.py:31(SequentialBackoffTagger)
        1    0.000    0.000    0.000    0.000 sequential.py:323(BigramTagger)
        1    0.000    0.000    0.000    0.000 sequential.py:349(TrigramTagger)
        1    0.000    0.000    0.000    0.000 sequential.py:375(AffixTagger)
        1    0.000    0.000    0.000    0.000 sequential.py:419(RegexpTagger)
        1    0.000    0.000    0.000    0.000 sequential.py:483(ClassifierBasedTagger)
        1    0.000    0.000    0.000    0.000 sequential.py:616(ClassifierBasedPOSTagger)
        1    0.000    0.000    0.000    0.000 serializer.py:11(Serializer)
        1    0.000    0.000    0.000    0.000 serializer.py:2(<module>)
        1    0.000    0.000    0.000    0.000 serializer.py:8(SerializerError)
        1    0.000    0.000    0.001    0.001 sessions.py:10(<module>)
        2    0.000    0.000    0.005    0.002 sessions.py:113(close)
        2    0.002    0.001    2.105    1.052 sessions.py:121(request)
       20    0.000    0.000    0.001    0.000 sessions.py:22(merge_kwargs)
        2    0.000    0.000    0.004    0.002 sessions.py:325(session)
        1    0.000    0.000    0.000    0.000 sessions.py:56(Session)
        2    0.000    0.000    0.004    0.002 sessions.py:63(__init__)
        2    0.000    0.000    0.001    0.001 sessions.py:98(init_poolmanager)
        1    0.000    0.000    0.001    0.001 sexpr.py:50(<module>)
        1    0.000    0.000    0.000    0.000 sexpr.py:56(SExprTokenizer)
        1    0.000    0.000    0.001    0.001 sexpr.py:78(__init__)
        2    0.001    0.000    0.001    0.000 shape_base.py:1(<module>)
        1    0.000    0.000    0.000    0.000 shlex.py:2(<module>)
        1    0.000    0.000    0.000    0.000 shlex.py:21(shlex)
        1    0.000    0.000    0.000    0.000 shutil.py:31(Error)
        1    0.000    0.000    0.000    0.000 shutil.py:34(SpecialFileError)
        1    0.000    0.000    0.000    0.000 shutil.py:38(ExecError)
        1    0.001    0.001    0.001    0.001 shutil.py:5(<module>)
        1    0.000    0.000    0.000    0.000 signals.py:1(<module>)
        1    0.000    0.000    0.000    0.000 signals.py:9(_InterruptHandler)
        1    0.001    0.001    0.002    0.002 signature.py:2(<module>)
        1    0.001    0.001    0.001    0.001 simple.py:36(<module>)
        1    0.000    0.000    0.000    0.000 simple.py:41(SpaceTokenizer)
        1    0.000    0.000    0.000    0.000 simple.py:54(TabTokenizer)
        1    0.000    0.000    0.000    0.000 simple.py:65(CharTokenizer)
        1    0.000    0.000    0.000    0.000 simple.py:77(LineTokenizer)
        1    0.000    0.000    0.000    0.000 simplify.py:12(<module>)
        1    0.000    0.000    0.004    0.004 sinica_treebank.py:39(<module>)
        1    0.000    0.000    0.000    0.000 sinica_treebank.py:54(SinicaTreebankCorpusReader)
        1    0.002    0.002    0.002    0.002 six.py:1(<module>)
        1    0.000    0.000    0.000    0.000 six.py:102(MovedAttribute)
        8    0.000    0.000    0.000    0.000 six.py:104(__init__)
        1    0.000    0.000    0.000    0.000 six.py:122(_resolve)
        1    0.000    0.000    0.000    0.000 six.py:128(_MovedItems)
        1    0.000    0.000    0.000    0.000 six.py:304(exec_)
        1    0.000    0.000    0.000    0.000 six.py:49(X)
        1    0.000    0.000    0.000    0.000 six.py:50(__len__)
        4    0.000    0.000    0.000    0.000 six.py:63(_add_doc)
        1    0.000    0.000    0.000    0.000 six.py:68(_import_module)
        1    0.000    0.000    0.000    0.000 six.py:74(_LazyDescr)
       39    0.000    0.000    0.000    0.000 six.py:76(__init__)
        1    0.000    0.000    0.000    0.000 six.py:79(__get__)
        1    0.000    0.000    0.000    0.000 six.py:87(MovedModule)
       31    0.000    0.000    0.000    0.000 six.py:89(__init__)
        1    0.000    0.000    0.000    0.000 skolemize.py:9(<module>)
        1    0.000    0.000    0.000    0.000 snowball.py:1051(FinnishStemmer)
        1    0.000    0.000    0.000    0.000 snowball.py:131(PorterStemmer)
        1    0.000    0.000    0.000    0.000 snowball.py:1319(FrenchStemmer)
        1    0.000    0.000    0.000    0.000 snowball.py:148(_ScandinavianStemmer)
        1    0.000    0.000    0.000    0.000 snowball.py:1672(GermanStemmer)
        1    0.000    0.000    0.000    0.000 snowball.py:1819(HungarianStemmer)
        1    0.000    0.000    0.000    0.000 snowball.py:192(_StandardStemmer)
        1    0.002    0.002    0.002    0.002 snowball.py:20(<module>)
        1    0.000    0.000    0.000    0.000 snowball.py:2094(ItalianStemmer)
        1    0.000    0.000    0.000    0.000 snowball.py:2328(NorwegianStemmer)
        1    0.000    0.000    0.000    0.000 snowball.py:2414(PortugueseStemmer)
        1    0.000    0.000    0.000    0.000 snowball.py:2622(RomanianStemmer)
        1    0.000    0.000    0.000    0.000 snowball.py:27(SnowballStemmer)
        1    0.000    0.000    0.000    0.000 snowball.py:286(DanishStemmer)
        1    0.000    0.000    0.000    0.000 snowball.py:2878(RussianStemmer)
        1    0.000    0.000    0.000    0.000 snowball.py:3319(SpanishStemmer)
        1    0.000    0.000    0.000    0.000 snowball.py:3570(SwedishStemmer)
        1    0.000    0.000    0.000    0.000 snowball.py:405(DutchStemmer)
        1    0.000    0.000    0.000    0.000 snowball.py:582(EnglishStemmer)
        1    0.000    0.000    0.000    0.000 snowball.py:93(_LanguageSpecificStemmer)
        1    0.000    0.000    0.000    0.000 socket.py:167(_closedsocket)
        1    0.000    0.000    0.000    0.000 socket.py:179(_socketobject)
        3    0.000    0.000    0.000    0.000 socket.py:185(__init__)
        2    0.000    0.000    0.001    0.000 socket.py:192(close)
        1    0.000    0.000    0.000    0.000 socket.py:212(makefile)
        8    0.000    0.000    0.458    0.057 socket.py:223(meth)
        1    0.000    0.000    0.000    0.000 socket.py:235(_fileobject)
        2    0.000    0.000    0.000    0.000 socket.py:246(__init__)
        4    0.000    0.000    0.000    0.000 socket.py:276(close)
        2    0.000    0.000    0.000    0.000 socket.py:285(__del__)
        2    0.000    0.000    0.000    0.000 socket.py:292(flush)
        2    0.000    0.000    0.007    0.004 socket.py:336(read)
       43    0.001    0.000    0.728    0.017 socket.py:406(readline)
        1    0.015    0.015    0.015    0.015 socket.py:45(<module>)
        2    0.000    0.000    0.798    0.399 socket.py:537(create_connection)
        1    0.000    0.000    0.000    0.000 sourcedstring.py:1018(CompoundSourcedString)
        1    0.000    0.000    0.000    0.000 sourcedstring.py:1168(SimpleSourcedByteString)
        1    0.000    0.000    0.000    0.000 sourcedstring.py:1170(SimpleSourcedUnicodeString)
        1    0.000    0.000    0.000    0.000 sourcedstring.py:1172(CompoundSourcedByteString)
        1    0.000    0.000    0.000    0.000 sourcedstring.py:1174(CompoundSourcedUnicodeString)
        1    0.000    0.000    0.000    0.000 sourcedstring.py:1191(SourcedStringRegexp)
        1    0.000    0.000    0.000    0.000 sourcedstring.py:1258(SourcedStringStream)
        1    0.000    0.000    0.000    0.000 sourcedstring.py:1351(SourcedStringStreamPos)
        1    0.000    0.000    0.000    0.000 sourcedstring.py:174(ConsecutiveCharStringSource)
        1    0.000    0.000    0.000    0.000 sourcedstring.py:226(ContiguousCharStringSource)
        1    0.001    0.001    0.010    0.010 sourcedstring.py:25(<module>)
        1    0.000    0.000    0.002    0.002 sourcedstring.py:284(SourcedString)
        1    0.000    0.000    0.006    0.006 sourcedstring.py:43(StringSource)
        1    0.000    0.000    0.000    0.000 sourcedstring.py:889(SimpleSourcedString)
        1    0.000    0.000    0.000    0.000 spearman.py:10(<module>)
        1    0.000    0.000    0.000    0.000 sr.py:17(ShiftReduceParser)
        1    0.000    0.000    0.000    0.000 sr.py:274(SteppingShiftReduceParser)
        1    0.000    0.000    0.000    0.000 sr.py:9(<module>)
      645    0.009    0.000    0.127    0.000 sre_compile.py:178(_compile_charset)
      645    0.050    0.000    0.117    0.000 sre_compile.py:207(_optimize_charset)
     1653    0.001    0.000    0.001    0.000 sre_compile.py:24(_identityfunction)
       91    0.016    0.000    0.016    0.000 sre_compile.py:258(_mk_bitmap)
        4    0.038    0.010    0.043    0.011 sre_compile.py:301(_optimize_unicode)
 1533/210    0.044    0.000    0.162    0.001 sre_compile.py:32(_compile)
      643    0.004    0.000    0.007    0.000 sre_compile.py:354(_simple)
      210    0.006    0.000    0.076    0.000 sre_compile.py:361(_compile_info)
      420    0.002    0.000    0.002    0.000 sre_compile.py:474(isstring)
      210    0.002    0.000    0.240    0.001 sre_compile.py:480(_code)
      210    0.005    0.000    0.448    0.002 sre_compile.py:495(compile)
       47    0.000    0.000    0.000    0.000 sre_compile.py:51(fixup)
     3044    0.005    0.000    0.006    0.000 sre_parse.py:126(__len__)
       18    0.000    0.000    0.000    0.000 sre_parse.py:128(__delitem__)
     6474    0.019    0.000    0.028    0.000 sre_parse.py:130(__getitem__)
      654    0.001    0.000    0.001    0.000 sre_parse.py:134(__setitem__)
     2651    0.004    0.000    0.006    0.000 sre_parse.py:138(append)
 2162/860    0.027    0.000    0.032    0.000 sre_parse.py:140(getwidth)
      240    0.001    0.000    0.003    0.000 sre_parse.py:178(__init__)
    10033    0.037    0.000    0.045    0.000 sre_parse.py:182(__next)
     4628    0.009    0.000    0.015    0.000 sre_parse.py:195(match)
     8540    0.016    0.000    0.053    0.000 sre_parse.py:201(get)
       16    0.000    0.000    0.000    0.000 sre_parse.py:205(tell)
        1    0.000    0.000    0.000    0.000 sre_parse.py:207(seek)
      224    0.000    0.000    0.000    0.000 sre_parse.py:210(isident)
        2    0.000    0.000    0.000    0.000 sre_parse.py:213(isdigit)
       39    0.000    0.000    0.001    0.000 sre_parse.py:216(isname)
      303    0.002    0.000    0.002    0.000 sre_parse.py:225(_class_escape)
      496    0.002    0.000    0.003    0.000 sre_parse.py:257(_escape)
  619/212    0.010    0.000    0.193    0.001 sre_parse.py:301(_parse_sub)
  821/235    0.075    0.000    0.188    0.001 sre_parse.py:379(_parse)
  212/210    0.004    0.000    0.201    0.001 sre_parse.py:663(parse)
      212    0.001    0.000    0.001    0.000 sre_parse.py:67(__init__)
       28    0.001    0.000    0.003    0.000 sre_parse.py:691(parse_template)
       71    0.000    0.000    0.000    0.000 sre_parse.py:698(literal)
      314    0.001    0.000    0.001    0.000 sre_parse.py:72(opengroup)
     1257    0.009    0.000    0.014    0.000 sre_parse.py:778(expand_template)
      314    0.001    0.000    0.001    0.000 sre_parse.py:83(closegroup)
        1    0.000    0.000    0.000    0.000 sre_parse.py:85(checkgroup)
     1563    0.003    0.000    0.003    0.000 sre_parse.py:90(__init__)
        1    0.000    0.000    0.000    0.000 ssl.py:100(SSLSocket)
        1    0.000    0.000    0.519    0.519 ssl.py:106(__init__)
        2    0.000    0.000    0.417    0.209 ssl.py:154(read)
        1    0.000    0.000    0.000    0.000 ssl.py:174(getpeercert)
        1    0.000    0.000    0.000    0.000 ssl.py:190(send)
        1    0.000    0.000    0.000    0.000 ssl.py:220(sendall)
        2    0.000    0.000    0.417    0.209 ssl.py:235(recv)
        2    0.003    0.002    0.004    0.002 ssl.py:294(close)
        1    0.000    0.000    0.481    0.481 ssl.py:301(do_handshake)
        1    0.000    0.000    0.000    0.000 ssl.py:357(makefile)
        1    0.000    0.000    0.519    0.519 ssl.py:370(wrap_socket)
        1    0.000    0.000    0.001    0.001 ssl.py:56(<module>)
        7    0.000    0.000    0.249    0.036 stack.py:10(choose)
        1    0.000    0.000    0.000    0.000 stack.py:3(<module>)
        1    0.000    0.000    0.000    0.000 stack.py:42(buffer)
        1    0.000    0.000    0.000    0.000 stack.py:53(slice)
        1    0.000    0.000    0.250    0.250 stack.py:75(filter)
        1    0.000    0.000    0.000    0.000 stack.py:9(Stack)
        1    0.000    0.000    0.000    0.000 stanford.py:100(POSTagger)
        1    0.000    0.000    0.000    0.000 stanford.py:12(<module>)
        1    0.000    0.000    0.000    0.000 stanford.py:132(NERTagger)
        1    0.000    0.000    0.000    0.000 stanford.py:23(StanfordTagger)
        1    0.000    0.000    0.000    0.000 stat.py:21(S_IMODE)
        1    0.001    0.001    0.001    0.001 status_codes.py:3(<module>)
        1    0.000    0.000    0.000    0.000 stride_tricks.py:12(DummyArray)
